primerid,logFC,pvalue,padj,regulation
A4GALT,,0.154064535289642,0.610465114872151,stable
ABAT,,0.120127583851491,0.556437887457607,stable
ABCB9,,0.250394862844222,0.727491118886191,stable
ABTB2,,0.276210941484418,0.751763045935249,stable
ACACB,,0.0546894934777321,0.384872981158202,stable
ACOX3,,0.000694203588361165,0.0192862378730156,stable
ACP3,,0.313626411440483,0.782378629781993,stable
ACRC,,0.10740790164764,0.53027228987914,stable
ACTR3B,,0.138132807993223,0.584268320037769,stable
ACTRT3,,0.168067731278785,0.624455910988411,stable
ACVR2B,,0.0160757500641353,0.184516402614075,stable
ADAMTS1,,0.106328131916326,0.529000848410735,stable
ADAMTS6,,0.128568257024889,0.572272321602827,stable
ADAMTS9,,0.149961334748815,0.603002419726814,stable
ADAMTS9-AS2,,0.118748693541291,0.552773811823589,stable
ADAP2,,0.303246036281572,0.774284393270771,stable
ADCK1,,0.0537765313950696,0.381775607774318,stable
ADD3,,0.00124202086091672,0.0302439502068646,stable
ADH1C,,0.156089535881526,0.611209781973053,stable
AGAP4,,0.0160152028300034,0.184303165999676,stable
AGAP6,,0.0045926276434793,0.0790708173435085,stable
AGBL3,,0.274534720218575,0.750931398512389,stable
AIM1L,,0.019716567723472,0.211257852517348,stable
AKAP5,,0.0532067932525013,0.380206962849729,stable
AKNA,,0.0636548999786532,0.415238898026364,stable
ALDH1A3-AS1,,0.139876234597542,0.586820014906987,stable
ALDOC,,0.290758246709598,0.761729277277781,stable
ALG10,,0.340559694653436,0.809098126993169,stable
ALKBH8,,0.115190390055801,0.546743162963811,stable
AMDHD1,,0.253017175032144,0.731316457813072,stable
AMER1,,0.137548741857509,0.583579510270716,stable
AMH,,0.296692249850081,0.76805719232685,stable
ANGPT2,,0.362334011935321,0.828037196092234,stable
ANK2,,0.258456229788927,0.738579416548284,stable
ANKDD1A,,0.0501628505087801,0.369837566115396,stable
ANKDD1B,,0.210435607002906,0.680880058232802,stable
ANKS1B,,0.239120526409528,0.716200480925195,stable
ANO8,,0.0216095356157243,0.225196047200864,stable
AP1G2-AS1,,0.0833606859787961,0.47285430413216,stable
APBB1IP,,0.147556021306166,0.598825862126749,stable
APLF,,0.183623233946527,0.646489173894686,stable
APLP1,,0.041758515260749,0.334232405490017,stable
APOBEC3G,,0.204443628817223,0.676101634315175,stable
APP-DT,,0.247420715002344,0.723038685199295,stable
APRG1,,0.237020963801112,0.714159295416513,stable
ARHGAP39,,0.278296535818275,0.752118298944388,stable
ARHGAP4,,0.16345890613809,0.619733832762471,stable
ARHGEF17-AS1,,0.0573874750243278,0.394768989700272,stable
ARHGEF19,,0.197883474259633,0.667106340140584,stable
ARHGEF38,,0.0330436758103445,0.291853969006974,stable
ARHGEF6,,0.00809855641057361,0.116912995658293,stable
ARL15,,0.108217766375694,0.53056492088618,stable
ARMC2,,0.00668593936855771,0.102803676529874,stable
ASAH1-AS1,,0.216703638592376,0.687869456804261,stable
ASAP1,,0.0262572508637407,0.255367324160223,stable
ASB16-AS1,,0.0197697059774356,0.211504613752692,stable
ASCL5,,0.280997984739839,0.75442990675594,stable
ASH1L-AS1,,0.024128735302709,0.24295688660652,stable
ASMTL-AS1,,0.164837655101878,0.620018595194102,stable
ASPA,,0.177133291014776,0.640322127078906,stable
ASTE1,,0.0344785230776496,0.29701583234756,stable
ASTN2,,0.271764800471252,0.748378671088214,stable
ATAT1,,0.0129030747500072,0.15709879058176,stable
ATP13A4-AS1,,0.239339521977551,0.716200480925195,stable
ATP6V0A4,,0.131797626947656,0.575825246723685,stable
ATP6V0E2-AS1,,0.332707159160576,0.800848251004657,stable
ATXN7L1,,0.215283677399496,0.686114778770476,stable
ATXN7L2,,0.171684671710419,0.62966499459591,stable
B3GNTL1,,0.0990822423276766,0.51452053110175,stable
BACE1-AS,,0.172230777588668,0.630704909168486,stable
BAIAP3,,0.283936054766977,0.755841854910944,stable
BASP1,,0.00741714288397811,0.110300674712589,stable
BATF,,0.127700613527556,0.571171715975426,stable
BCL2,,0.272326890788175,0.748834734797617,stable
BDNF-AS,,0.27729968612007,0.751763045935249,stable
BEND3,,0.317187899365199,0.783862176909605,stable
BEND5,,0.11190114193988,0.539714914053938,stable
